10330,SOUTH ASIAN,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,3226,BRITISH COLUMBIA,SINGLE,CATHOLIC - ROMA
10331,CARIBBEAN,Non Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,SEVENTH DAY ADV
10332,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,892,SASKATCHEWAN,SINGLE,NONE
10333,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,1185,ALBERTA,SINGLE,NATIVE SPIRITUA
10334,WHITE,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,PROT NON-SPEC
10335,WHITE,Non Indigenous,FEMALE,33,Supervised,FP,DETERMINATE,1461,MANITOBA,SINGLE,NONE
10336,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1370,ALBERTA,COMMON LAW,NONE
10337,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,BUDDHIST
10338,NORTH AMERICAN,Indigenous,MALE,41,Incarcerated,,DETERMINATE,1277,ONTARIO,COMMON LAW,CATHOLIC - ROMA
10339,BLACK,Non Indigenous,MALE,58,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,BAPTIST
10340,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATHOLIC - ROMA
10341,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,822,NEW BRUNSWICK,COMMON LAW,SALVATION ARMY
10342,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1335,NEW BRUNSWICK,COMMON LAW,PRESBYTERIAN
10343,WHITE,Non Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CATHOLIC - ROMA
10344,BLACK,Non Indigenous,MALE,43,Supervised,FP,DETERMINATE,2403,ONTARIO,COMMON LAW,RASTAFARIAN
10345,NORTH AMERICAN,Indigenous,FEMALE,31,Incarcerated,,DETERMINATE,730,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
10346,S. E. ASIAN,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1392,BRITISH COLUMBIA,SINGLE,HINDU
10347,BLACK,Non Indigenous,MALE,52,Supervised,SR,DETERMINATE,1081,ONTARIO,MARRIED,CHRI NON SPEC
10348,ARAB,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1673,BRITISH COLUMBIA,COMMON LAW,CATHOLIC - ROMA
10349,WHITE,Non Indigenous,MALE,56,Supervised,FP,INDETERMINATE,0,ALBERTA,COMMON LAW,CATHOLIC - ROMA
10350,,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1096,SASKATCHEWAN,UNKNOWN,
10351,,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,914,QUEBEC,UNKNOWN,
10352,NORTH AMERICAN,Indigenous,FEMALE,32,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NONE
10353,WHITE,Non Indigenous,MALE,42,Supervised,LTSO,DETERMINATE,944,ONTARIO,SINGLE,CHRI NON SPEC
10354,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,1280,ONTARIO,MARRIED,NONE
10355,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1972,ALBERTA,SINGLE,ATHEIST
10356,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,5662,NEW BRUNSWICK,COMMON LAW,NONE
10357,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,1186,ALBERTA,SINGLE,
10358,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1819,BRITISH COLUMBIA,SINGLE,OTHER
10359,NORTH AMERICAN,Indigenous,MALE,32,Supervised,SR,DETERMINATE,1510,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
10360,WHITE,Non Indigenous,MALE,74,Supervised,DP,DETERMINATE,1826,QUEBEC,MARRIED,CATH NON-SPEC
10361,WHITE,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,732,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
10362,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,NOT STATED
10363,WHITE,Non Indigenous,MALE,31,Supervised,DP,DETERMINATE,2557,ONTARIO,COMMON LAW,CATH NON-SPEC
10364,WHITE,Non Indigenous,MALE,44,Supervised,SR,DETERMINATE,913,ONTARIO,COMMON LAW,UNITED CHURCH
10365,ARAB/WEST ASIAN,Non Indigenous,MALE,67,Incarcerated,,DETERMINATE,2191,ONTARIO,MARRIED,MUSLIM
10366,WHITE,Non Indigenous,MALE,46,Supervised,DP,DETERMINATE,1034,QUEBEC,SINGLE,CATH NON-SPEC
10367,WHITE,Non Indigenous,MALE,38,Supervised,FP,DETERMINATE,1461,BRITISH COLUMBIA,COMMON LAW,NONE
10368,NORTH AMERICAN,Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,OTHER
10369,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,2069,ALBERTA,SINGLE,NONE
10370,WHITE,Non Indigenous,MALE,33,Supervised,FP,DETERMINATE,791,QUEBEC,COMMON LAW,CATH NON-SPEC
10371,NORTH AMERICAN,Indigenous,MALE,38,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CHRISTIAN & MIS
10372,WHITE,Non Indigenous,MALE,53,Supervised,LTSO,DETERMINATE,3653,ONTARIO,DIVORCED,PROT NON-SPEC
10373,WHITE,Non Indigenous,MALE,27,Supervised,SR,DETERMINATE,732,NFLD AND LAB,SINGLE,CATH NON-SPEC
10374,METIS,Indigenous,MALE,44,Supervised,DP,DETERMINATE,2054,BRITISH COLUMBIA,SINGLE,OTHER
10375,ASIAN-SOUTH,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,2213,BRITISH COLUMBIA,SINGLE,JUDAISM
10376,METIS,Indigenous,MALE,26,Supervised,SR,DETERMINATE,1826,ONTARIO,SINGLE,CHRISTIAN REFOR
10377,WHITE,Non Indigenous,MALE,54,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
10378,WHITE,Non Indigenous,MALE,60,Supervised,SR,DETERMINATE,13989,QUEBEC,COMMON LAW,CATH NON-SPEC
10379,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1719,QUEBEC,SINGLE,CATH NON-SPEC
10380,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,1492,ONTARIO,DIVORCED,PROT NON-SPEC
10381,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,3500,ONTARIO,SINGLE,CATHOLIC - ROMA
10382,LATIN AMERICAN,Non Indigenous,MALE,39,Supervised,SR,DETERMINATE,915,BRITISH COLUMBIA,SINGLE,NONE
10383,,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,730,SASKATCHEWAN,SINGLE,
10384,NORTH AMERICAN,Indigenous,FEMALE,34,Supervised,SR,DETERMINATE,730,ALBERTA,SINGLE,NONE
10385,SOUTH ASIAN,Non Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,MUSLIM
10386,WHITE,Non Indigenous,MALE,75,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,UNITED CHURCH
10387,CHINESE,Non Indigenous,MALE,53,Supervised,DP,DETERMINATE,914,ALBERTA,SINGLE,NONE
10388,WHITE,Non Indigenous,MALE,67,Incarcerated,,DETERMINATE,2557,ONTARIO,DIVORCED,PROT NON-SPEC
10389,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
10390,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
10391,FILIPINO,Non Indigenous,MALE,27,Supervised,FP,DETERMINATE,2071,MANITOBA,COMMON LAW,CHRISTIAN & MIS
10392,BLACK,Non Indigenous,MALE,34,Supervised,SR,DETERMINATE,1826,ONTARIO,COMMON LAW,MUSLIM
10393,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,730,QUEBEC,COMMON LAW,CATH NON-SPEC
10394,INUIT,Indigenous,MALE,45,Incarcerated,,DETERMINATE,5114,ALBERTA,COMMON LAW,CATH NON-SPEC
10395,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,852,ONTARIO,SINGLE,CHRI NON SPEC
10396,WHITE,Non Indigenous,FEMALE,56,Supervised,SR,DETERMINATE,730,NEW BRUNSWICK,DIVORCED,CATHOLIC - ROMA
10397,NORTH AMERICAN,Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
10398,WHITE,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,NONE
10399,ASIAN-SOUTH,Non Indigenous,MALE,44,Supervised,DP,DETERMINATE,973,QUEBEC,DIVORCED,CATH NON-SPEC
10400,WHITE,Non Indigenous,MALE,71,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
10401,MULTIRAC/ETHNIC,Non Indigenous,FEMALE,24,Incarcerated,,DETERMINATE,1096,ONTARIO,COMMON LAW,PROT NON-SPEC
10402,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
10403,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,2130,SASKATCHEWAN,UNKNOWN,
10404,WHITE,Non Indigenous,MALE,32,Supervised,DP,DETERMINATE,914,BRITISH COLUMBIA,COMMON LAW,NONE
10405,WHITE,Non Indigenous,MALE,58,Incarcerated,,DETERMINATE,1157,ONTARIO,MARRIED,CHRI NON SPEC
10406,NORTH AMERICAN,Indigenous,FEMALE,30,Supervised,SR,DETERMINATE,730,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
10407,WHITE,Non Indigenous,MALE,47,Supervised,SR,DETERMINATE,1095,ONTARIO,COMMON LAW,CATHOLIC - ROMA
10408,METIS,Indigenous,MALE,24,Incarcerated,,DETERMINATE,1096,SASKATCHEWAN,SINGLE,NONE
10409,BLACK,Non Indigenous,MALE,27,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,MUSLIM
10410,BLACK,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1385,ONTARIO,SINGLE,CHRI NON SPEC
10411,WHITE,Non Indigenous,MALE,37,Supervised,FP,DETERMINATE,911,QUEBEC,COMMON LAW,CATH NON-SPEC
10412,WHITE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
10413,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,791,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
10414,S. E. ASIAN,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NONE
10415,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRISTIAN & MIS
10416,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,CATH NON-SPEC
10417,WHITE,Non Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,PROT NON-SPEC
10418,WHITE,Non Indigenous,MALE,60,Supervised,FP,INDETERMINATE,0,ONTARIO,SEPARATED,CATH NON-SPEC
10419,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,SINGLE,CATH NON-SPEC
10420,WHITE,Non Indigenous,MALE,34,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,ATHEIST
10421,WHITE,Non Indigenous,MALE,71,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
10422,WHITE,Non Indigenous,MALE,30,Supervised,FP,DETERMINATE,1095,ALBERTA,SINGLE,CATH NON-SPEC
10423,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,UNKNOWN,SEVENTH DAY ADV
10424,S. E. ASIAN,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,5387,ONTARIO,MARRIED,NONE
10425,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1826,ONTARIO,SINGLE,CATHOLIC - ROMA
10426,ASIAN-SOUTH,Non Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,MUSLIM
10427,ARAB,Non Indigenous,MALE,24,Supervised,DP,DETERMINATE,914,ONTARIO,SINGLE,CATHOLIC - ROMA
10428,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NAT SPIRIT PROT
10429,METIS,Indigenous,MALE,27,Incarcerated,,DETERMINATE,2013,QUEBEC,SINGLE,CATH NON-SPEC
10430,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,1095,QUEBEC,COMMON LAW,CATH NON-SPEC
10431,WHITE,Non Indigenous,MALE,72,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
10432,CARIBBEAN,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,730,ALBERTA,COMMON LAW,CHRI NON SPEC
10433,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
10434,OTHER,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,5479,BRITISH COLUMBIA,SINGLE,MUSLIM
10435,BLACK,Non Indigenous,FEMALE,26,Supervised,FP,DETERMINATE,730,ONTARIO,SINGLE,CHRI NON SPEC
10436,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,2434,QUEBEC,UNKNOWN,CATH NON-SPEC
10437,WHITE,Non Indigenous,MALE,25,Supervised,SR,DETERMINATE,731,NOVA SCOTIA,SINGLE,CATH NON-SPEC
10438,WHITE,Non Indigenous,MALE,62,Supervised,FP,INDETERMINATE,0,ONTARIO,SEPARATED,CATH NON-SPEC
10439,WHITE,Non Indigenous,MALE,67,Supervised,FP,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
10440,BLACK,Non Indigenous,MALE,38,Supervised,DP,DETERMINATE,3653,ONTARIO,SINGLE,SEVENTH DAY ADV
10441,WHITE,Non Indigenous,FEMALE,59,Incarcerated,,DETERMINATE,6574,QUEBEC,SINGLE,CATH NON-SPEC
10442,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,3653,BRITISH COLUMBIA,MARRIED,NONE
10443,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1034,QUEBEC,COMMON LAW,CATH NON-SPEC
10444,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1034,NOVA SCOTIA,MARRIED,BAPTIST
10445,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,731,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
10446,WHITE,Non Indigenous,MALE,54,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,OTHER
10447,METIS,Indigenous,MALE,50,Supervised,FP,DETERMINATE,1766,QUEBEC,SINGLE,CATH NON-SPEC
10448,,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
10449,WHITE,Non Indigenous,MALE,22,Supervised,DP,DETERMINATE,1461,ONTARIO,SINGLE,CATHOLIC - ROMA
10450,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,4819,ALBERTA,SINGLE,CATH NON-SPEC
10451,BLACK,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,4090,BRITISH COLUMBIA,COMMON LAW,MUSLIM
10452,WHITE,Non Indigenous,MALE,68,Incarcerated,,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
10453,METIS,Indigenous,MALE,24,Incarcerated,,DETERMINATE,1372,QUEBEC,SINGLE,CATH NON-SPEC
10454,WHITE,Non Indigenous,MALE,35,Supervised,LTSO,DETERMINATE,1461,QUEBEC,SINGLE,CATH NON-SPEC
10455,WHITE,Non Indigenous,MALE,42,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,SEVENTH DAY ADV
10456,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1461,BRITISH COLUMBIA,SINGLE,NONE
10457,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,3288,ONTARIO,COMMON LAW,NONE
10458,WHITE,Non Indigenous,MALE,38,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,PAGAN
10459,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1055,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
10460,WHITE,Non Indigenous,MALE,62,Incarcerated,,DETERMINATE,2680,BRITISH COLUMBIA,SINGLE,NONE
10461,WHITE,Non Indigenous,MALE,44,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
10462,WHITE,Non Indigenous,MALE,42,Supervised,SR,DETERMINATE,2617,ALBERTA,MARRIED,BUDDHIST
10463,NORTH AMERICAN,Indigenous,MALE,32,Supervised,SR,DETERMINATE,1278,ONTARIO,SINGLE,PROT NON-SPEC
10464,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,1430,QUEBEC,COMMON LAW,CATH NON-SPEC
10465,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,2922,QUEBEC,MARRIED,CATH NON-SPEC
10466,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,914,QUEBEC,SINGLE,CATH NON-SPEC
10467,WHITE,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
10468,NORTH AMERICAN,Indigenous,MALE,37,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
10469,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,883,QUEBEC,SINGLE,CATH NON-SPEC
10470,WHITE,Non Indigenous,MALE,32,Supervised,FP,DETERMINATE,1279,ONTARIO,COMMON LAW,NONE
10471,BLACK,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,2877,NEW BRUNSWICK,COMMON LAW,NOT STATED
10472,WHITE,Non Indigenous,MALE,65,Incarcerated,,DETERMINATE,2099,QUEBEC,MARRIED,CATH NON-SPEC
10473,WHITE,Non Indigenous,MALE,59,Supervised,FP,DETERMINATE,2557,BRITISH COLUMBIA,MARRIED,NONE
10474,ARAB,Non Indigenous,MALE,43,Supervised,DP,DETERMINATE,1826,ONTARIO,MARRIED,NONE
10475,METIS,Indigenous,MALE,23,Incarcerated,,DETERMINATE,730,MANITOBA,SINGLE,PROT NON-SPEC
10476,,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,3530,SASKATCHEWAN,SINGLE,
10477,WHITE,Non Indigenous,MALE,47,Supervised,SR,DETERMINATE,1096,ALBERTA,DIVORCED,MORMON (LATTER
10478,WHITE,Non Indigenous,MALE,27,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
10479,WHITE,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,2565,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
10480,WHITE,Non Indigenous,MALE,31,Supervised,LTSO,DETERMINATE,1583,QUEBEC,COMMON LAW,CATH NON-SPEC
10481,WHITE,Non Indigenous,MALE,39,Supervised,DP,DETERMINATE,1095,QUEBEC,SINGLE,CATH NON-SPEC
10482,NORTH AMERICAN,Indigenous,MALE,31,Supervised,SR,DETERMINATE,730,ONTARIO,COMMON LAW,BUDDHIST
10483,LATIN AMERICAN,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,2343,QUEBEC,COMMON LAW,CATH NON-SPEC
10484,NORTH AMERICAN,Indigenous,MALE,44,Supervised,FP,DETERMINATE,1645,BRITISH COLUMBIA,DIVORCED,CATH NON-SPEC
10485,METIS,Indigenous,MALE,32,Supervised,SR,DETERMINATE,791,MANITOBA,SINGLE,NONE
10486,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1826,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
10487,NORTH AMERICAN,Indigenous,MALE,22,Incarcerated,,DETERMINATE,1308,MANITOBA,COMMON LAW,NATIVE SPIRITUA
10488,WHITE,Non Indigenous,MALE,60,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
10489,WHITE,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
10490,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
10491,WHITE,Non Indigenous,MALE,62,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
10492,WHITE,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
10493,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,1857,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
10494,WHITE,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,731,NEW BRUNSWICK,SINGLE,
10495,WHITE,Non Indigenous,MALE,67,Incarcerated,,DETERMINATE,973,QUEBEC,DIVORCED,CATH NON-SPEC
10496,WHITE,Non Indigenous,MALE,41,Supervised,SR,DETERMINATE,907,ONTARIO,DIVORCED,CATHOLIC - ROMA
10497,NORTH AMERICAN,Indigenous,MALE,23,Supervised,SR,DETERMINATE,1242,BRITISH COLUMBIA,SINGLE,NONE
10498,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NATIVE SPIRITUA
10499,WHITE,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,1158,ONTARIO,DIVORCED,GREEK ORTHODOX
10500,WHITE,Non Indigenous,MALE,35,Supervised,FP,DETERMINATE,1367,NFLD AND LAB,SINGLE,
10501,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1583,BRITISH COLUMBIA,MARRIED,CHRI NON SPEC
10502,WHITE,Non Indigenous,MALE,21,Supervised,SR,DETERMINATE,1219,ALBERTA,SINGLE,NONE
10503,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,1096,NEW BRUNSWICK,COMMON LAW,ANGLICAN(EPIS.
10504,NORTH AMERICAN,Indigenous,MALE,26,Incarcerated,,DETERMINATE,3288,MANITOBA,COMMON LAW,NOT STATED
10505,WHITE,Non Indigenous,MALE,65,Incarcerated,,DETERMINATE,1400,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
10506,WHITE,Non Indigenous,MALE,30,Supervised,SR,DETERMINATE,730,NEW BRUNSWICK,COMMON LAW,BAPTIST
10507,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,4200,QUEBEC,COMMON LAW,NONE
10508,NORTH AMERICAN,Indigenous,MALE,34,Supervised,SR,DETERMINATE,1369,QUEBEC,COMMON LAW,NATIVE SPIRITUA
10509,ASI-E/SOUTHEAST,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,3380,ONTARIO,MARRIED,SIKH
10510,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,2873,BRITISH COLUMBIA,COMMON LAW,CATH NON-SPEC
10511,WHITE,Non Indigenous,MALE,45,Supervised,FP,DETERMINATE,2008,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
10512,BLACK,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,WICCA
10513,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
10514,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,2762,NEW BRUNSWICK,SINGLE,BAPTIST
10515,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,902,QUEBEC,SINGLE,CATH NON-SPEC
10516,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,771,QUEBEC,SINGLE,CATH NON-SPEC
10517,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
10518,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,4383,BRITISH COLUMBIA,SINGLE,
10519,NORTH AMERICAN,Indigenous,MALE,42,Incarcerated,,DETERMINATE,1826,MANITOBA,COMMON LAW,NATIVE SPIRITUA
10520,ASIAN-SOUTH,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,730,QUEBEC,COMMON LAW,BAHA'I
10521,S. E. ASIAN,Non Indigenous,MALE,32,Supervised,FP,DETERMINATE,1827,ONTARIO,MARRIED,BUDDHIST
10522,METIS,Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRI NON SPEC
10523,ARAB,Non Indigenous,MALE,72,Supervised,FP,INDETERMINATE,0,ALBERTA,MARRIED,OTHER
10524,WHITE,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,LUTHERAN
10525,WHITE,Non Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,NONE
10526,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,2099,ONTARIO,COMMON LAW,CATH NON-SPEC
10527,EURO.-WESTERN,Non Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATHOLIC - ROMA
10528,WHITE,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,1074,NEW BRUNSWICK,COMMON LAW,CHRI NON SPEC
10529,WHITE,Non Indigenous,MALE,40,Supervised,FP,DETERMINATE,5844,BRITISH COLUMBIA,SINGLE,NONE
10530,WHITE,Non Indigenous,MALE,46,Supervised,FP,DETERMINATE,4640,QUEBEC,MARRIED,CATH NON-SPEC
10531,WHITE,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,QUEBEC,WIDOW(ER),PROT NON-SPEC
10532,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,1218,BRITISH COLUMBIA,SINGLE,ANGLICAN(EPIS.
10533,NORTH AMERICAN,Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,CATHOLIC - ROMA
10534,ASIATIC,Non Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
10535,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,4567,QUEBEC,SINGLE,BUDDHIST
10536,WHITE,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,2679,QUEBEC,COMMON LAW,CATH NON-SPEC
10537,WHITE,Non Indigenous,MALE,49,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
10538,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,1614,QUEBEC,SINGLE,CATH NON-SPEC
10539,WHITE,Non Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATHOLIC - ROMA
